id1,id2,lat,long,elev
3,tvsf_3,63.4057919272087,-142.435183310642,768.58935546875
4,tvsf_4,63.4144651549964,-142.435183310642,751.85888671875
7,tvsf_7,63.397118699421,-142.443856538429,863.195678710938
8,tvsf_8,63.4057919272087,-142.443856538429,768.414855957031
9,tvsf_9,63.4144651549964,-142.443856538429,756.227966308594
10,tvsf_10,63.3797722438456,-142.452529766217,1006.05920410156
11,tvsf_11,63.3884454716333,-142.452529766217,910.943481445312
12,tvsf_12,63.397118699421,-142.452529766217,851.911376953125
13,tvsf_13,63.4057919272087,-142.452529766217,768.9921875
14,tvsf_14,63.4144651549964,-142.452529766217,761.980346679688
17,tvsf_17,63.397118699421,-142.461202994005,849.519653320312
18,tvsf_18,63.4057919272087,-142.461202994005,778.738647460938
19,tvsf_19,63.4144651549964,-142.461202994005,766.475524902344
23,tvsf_23,63.4057919272087,-142.469876221792,791.513061523438
24,tvsf_24,63.4144651549964,-142.469876221792,799.394287109375
25,tvsf_25,63.3797722438456,-142.47854944958,770.294189453125
28,tvsf_28,63.4057919272087,-142.47854944958,828.209655761719
29,tvsf_29,63.4144651549964,-142.47854944958,865.2294921875
30,tvsf_30,63.3797722438456,-142.487222677368,765.453979492188
31,tvsf_31,63.3884454716333,-142.487222677368,697.794860839844
32,tvsf_32,63.397118699421,-142.487222677368,709.0263671875
33,tvsf_33,63.4057919272087,-142.487222677368,889.1181640625
34,tvsf_34,63.4144651549964,-142.487222677368,895.742309570312
35,tvsf_35,63.3797722438456,-142.495895905156,740.503662109375
38,tvsf_38,63.4057919272087,-142.495895905156,926.834777832031
39,tvsf_39,63.4144651549964,-142.495895905156,913.335327148438
40,tvsf_40,63.3797722438456,-142.504569132943,752.091796875
41,tvsf_41,63.3884454716333,-142.504569132943,634.304443359375
44,tvsf_44,63.4144651549964,-142.504569132943,932.672485351562
45,tvsf_45,63.3797722438456,-142.513242360731,717.913024902344
46,tvsf_46,63.3884454716333,-142.513242360731,636.908874511719
49,tvsf_49,63.4144651549964,-142.513242360731,963.6103515625
50,tvsf_50,63.3797722438456,-142.521915588519,642.161743164062
51,tvsf_51,63.3884454716333,-142.521915588519,654.029541015625
53,tvsf_53,63.4057919272087,-142.521915588519,995.588806152344
54,tvsf_54,63.4144651549964,-142.521915588519,1013.80456542969
55,tvsf_55,63.3797722438456,-142.530588816307,645.800842285156
56,tvsf_56,63.3884454716333,-142.530588816307,633.918273925781
58,tvsf_58,63.4057919272087,-142.530588816307,1043.40783691406
59,tvsf_59,63.4144651549964,-142.530588816307,1043.81640625
60,tvsf_60,63.4231383827841,-142.530588816307,933.716430664062
61,tvsf_61,63.3797722438456,-142.539262044094,627.413696289062
62,tvsf_62,63.3884454716333,-142.539262044094,625.408020019531
66,tvsf_66,63.4231383827841,-142.539262044094,964.969970703125
67,tvsf_67,63.4318116105719,-142.539262044094,856.067810058594
68,tvsf_68,63.3797722438456,-142.547935271882,574.689086914062
69,tvsf_69,63.3884454716333,-142.547935271882,689.215148925781
72,tvsf_72,63.4144651549964,-142.547935271882,764.795288085938
75,tvsf_75,63.3797722438456,-142.55660849967,585.494079589844
76,tvsf_76,63.3884454716333,-142.55660849967,667.076782226562
80,tvsf_80,63.4231383827841,-142.55660849967,832.832458496094
82,tvsf_82,63.3797722438456,-142.565281727457,606.253723144531
83,tvsf_83,63.3884454716333,-142.565281727457,651.244323730469
87,tvsf_87,63.4231383827841,-142.565281727457,750.3525390625
88,tvsf_88,63.4318116105719,-142.565281727457,864.880432128906
89,tvsf_89,63.3797722438456,-142.573954955245,577.4716796875
90,tvsf_90,63.3884454716333,-142.573954955245,749.312133789062
92,tvsf_92,63.4057919272087,-142.573954955245,819.191101074219
95,tvsf_95,63.4318116105719,-142.573954955245,733.009826660156
96,tvsf_96,63.3797722438456,-142.582628183033,544.968200683594
97,tvsf_97,63.3884454716333,-142.582628183033,661.020629882812
98,tvsf_98,63.397118699421,-142.582628183033,791.164489746094
100,tvsf_100,63.4144651549964,-142.582628183033,613.212463378906
101,tvsf_101,63.4231383827841,-142.582628183033,695.806518554688
103,tvsf_103,63.3797722438456,-142.591301410821,629.7880859375
105,tvsf_105,63.397118699421,-142.591301410821,734.701110839844
107,tvsf_107,63.4144651549964,-142.591301410821,643.176452636719
110,tvsf_110,63.3797722438456,-142.599974638608,669.167907714844
112,tvsf_112,63.397118699421,-142.599974638608,625.971069335938
113,tvsf_113,63.4057919272087,-142.599974638608,603.19189453125
114,tvsf_114,63.4144651549964,-142.599974638608,698.158569335938
115,tvsf_115,63.4231383827841,-142.599974638608,890.886169433594
117,tvsf_117,63.3797722438456,-142.608647866396,646.46533203125
119,tvsf_119,63.397118699421,-142.608647866396,562.684753417969
120,tvsf_120,63.4057919272087,-142.608647866396,704.916931152344
121,tvsf_121,63.4144651549964,-142.608647866396,663.763305664062
123,tvsf_123,63.4318116105719,-142.608647866396,976.022277832031
124,tvsf_124,63.3797722438456,-142.617321094184,618.8681640625
125,tvsf_125,63.3884454716333,-142.617321094184,533.842956542969
126,tvsf_126,63.397118699421,-142.617321094184,584.054870605469
128,tvsf_128,63.4144651549964,-142.617321094184,707.49755859375
129,tvsf_129,63.4231383827841,-142.617321094184,866.205261230469
131,tvsf_131,63.3797722438456,-142.625994321971,595.8125
132,tvsf_132,63.3884454716333,-142.625994321971,528.570129394531
133,tvsf_133,63.397118699421,-142.625994321971,676.886047363281
134,tvsf_134,63.4057919272087,-142.625994321971,847.05810546875
135,tvsf_135,63.4144651549964,-142.625994321971,785.025695800781
137,tvsf_137,63.4318116105719,-142.625994321971,897.052368164062
138,tvsf_138,63.4404848383596,-142.625994321971,849.557739257812
139,tvsf_139,63.3797722438456,-142.634667549759,596.614135742188
140,tvsf_140,63.3884454716333,-142.634667549759,526.620300292969
141,tvsf_141,63.397118699421,-142.634667549759,604.617553710938
142,tvsf_142,63.4057919272087,-142.634667549759,809.455444335938
143,tvsf_143,63.4144651549964,-142.634667549759,772.330383300781
145,tvsf_145,63.4318116105719,-142.634667549759,877.402893066406
146,tvsf_146,63.4404848383596,-142.634667549759,873.83984375
147,tvsf_147,63.4491580661473,-142.634667549759,882.261596679688
148,tvsf_148,63.457831293935,-142.634667549759,861.846740722656
149,tvsf_149,63.3797722438456,-142.643340777547,604.503356933594
150,tvsf_150,63.3884454716333,-142.643340777547,527.490661621094
151,tvsf_151,63.397118699421,-142.643340777547,649.565612792969
152,tvsf_152,63.4057919272087,-142.643340777547,753.193969726562
153,tvsf_153,63.4144651549964,-142.643340777547,714.860168457031
154,tvsf_154,63.4231383827841,-142.643340777547,953.3505859375
155,tvsf_155,63.4318116105719,-142.643340777547,831.385925292969
156,tvsf_156,63.4404848383596,-142.643340777547,852.345336914062
157,tvsf_157,63.4491580661473,-142.643340777547,911.883483886719
158,tvsf_158,63.457831293935,-142.643340777547,814.9189453125
159,tvsf_159,63.3797722438456,-142.652014005335,589.372924804688
160,tvsf_160,63.3884454716333,-142.652014005335,524.925048828125
161,tvsf_161,63.397118699421,-142.652014005335,594.033203125
162,tvsf_162,63.4057919272087,-142.652014005335,702.997985839844
164,tvsf_164,63.4231383827841,-142.652014005335,929.577026367188
165,tvsf_165,63.4318116105719,-142.652014005335,820.22216796875
166,tvsf_166,63.4404848383596,-142.652014005335,821.598937988281
167,tvsf_167,63.4491580661473,-142.652014005335,921.333190917969
168,tvsf_168,63.457831293935,-142.652014005335,839.519104003906
169,tvsf_169,63.3797722438456,-142.660687233122,555.138244628906
170,tvsf_170,63.3884454716333,-142.660687233122,523.760437011719
171,tvsf_171,63.397118699421,-142.660687233122,593.709045410156
172,tvsf_172,63.4057919272087,-142.660687233122,607.979125976562
173,tvsf_173,63.4144651549964,-142.660687233122,784.471069335938
174,tvsf_174,63.4231383827841,-142.660687233122,851.5400390625
175,tvsf_175,63.4318116105719,-142.660687233122,843.69921875
176,tvsf_176,63.4404848383596,-142.660687233122,774.530944824219
177,tvsf_177,63.4491580661473,-142.660687233122,840.447509765625
178,tvsf_178,63.457831293935,-142.660687233122,792.348876953125
179,tvsf_179,63.3797722438456,-142.66936046091,548.879272460938
180,tvsf_180,63.3884454716333,-142.66936046091,525.072265625
181,tvsf_181,63.397118699421,-142.66936046091,568.161743164062
182,tvsf_182,63.4057919272087,-142.66936046091,624.429504394531
183,tvsf_183,63.4144651549964,-142.66936046091,695.547607421875
184,tvsf_184,63.4231383827841,-142.66936046091,828.645751953125
185,tvsf_185,63.4318116105719,-142.66936046091,810.5087890625
186,tvsf_186,63.4404848383596,-142.66936046091,826.683471679688
187,tvsf_187,63.4491580661473,-142.66936046091,742.163818359375
188,tvsf_188,63.457831293935,-142.66936046091,736.803833007812
189,tvsf_189,63.3797722438456,-142.678033688698,530.297241210938
190,tvsf_190,63.3884454716333,-142.678033688698,524.854431152344
191,tvsf_191,63.397118699421,-142.678033688698,568.26220703125
192,tvsf_192,63.4057919272087,-142.678033688698,691.533752441406
193,tvsf_193,63.4144651549964,-142.678033688698,748.897033691406
194,tvsf_194,63.4231383827841,-142.678033688698,756.728881835938
195,tvsf_195,63.4318116105719,-142.678033688698,827.47509765625
196,tvsf_196,63.4404848383596,-142.678033688698,878.466186523438
197,tvsf_197,63.4491580661473,-142.678033688698,831.030639648438
198,tvsf_198,63.457831293935,-142.678033688698,768.72265625
200,tvsf_200,63.3884454716333,-142.686706916485,530.26611328125
202,tvsf_202,63.4057919272087,-142.686706916485,661.689453125
203,tvsf_203,63.4144651549964,-142.686706916485,735.585693359375
204,tvsf_204,63.4231383827841,-142.686706916485,688.541198730469
205,tvsf_205,63.4318116105719,-142.686706916485,859.378601074219
206,tvsf_206,63.4404848383596,-142.686706916485,870.039672851562
207,tvsf_207,63.4491580661473,-142.686706916485,883.17626953125
208,tvsf_208,63.457831293935,-142.686706916485,810.210388183594
210,tvsf_210,63.3884454716333,-142.695380144273,591.451965332031
212,tvsf_212,63.4057919272087,-142.695380144273,585.068176269531
213,tvsf_213,63.4144651549964,-142.695380144273,627.96044921875
214,tvsf_214,63.4231383827841,-142.695380144273,752.942077636719
215,tvsf_215,63.4318116105719,-142.695380144273,800.163818359375
216,tvsf_216,63.4404848383596,-142.695380144273,872.307739257812
217,tvsf_217,63.4491580661473,-142.695380144273,862.716796875
218,tvsf_218,63.457831293935,-142.695380144273,839.489807128906
219,tvsf_219,63.3797722438456,-142.704053372061,516.129333496094
220,tvsf_220,63.3884454716333,-142.704053372061,651.400024414062
222,tvsf_222,63.4057919272087,-142.704053372061,597.3251953125
223,tvsf_223,63.4144651549964,-142.704053372061,673.968383789062
224,tvsf_224,63.4231383827841,-142.704053372061,838.522216796875
225,tvsf_225,63.4318116105719,-142.704053372061,722.795654296875
226,tvsf_226,63.4404848383596,-142.704053372061,861.988403320312
227,tvsf_227,63.4491580661473,-142.704053372061,787.474243164062
228,tvsf_228,63.457831293935,-142.704053372061,827.412231445312
229,tvsf_229,63.3797722438456,-142.712726599849,511.487274169922
230,tvsf_230,63.3884454716333,-142.712726599849,606.099914550781
234,tvsf_234,63.4231383827841,-142.712726599849,813.353393554688
236,tvsf_236,63.4404848383596,-142.712726599849,771.002990722656
238,tvsf_238,63.457831293935,-142.712726599849,820.579406738281
239,tvsf_239,63.3797722438456,-142.721399827636,507.978302001953
240,tvsf_240,63.3884454716333,-142.721399827636,523.551208496094
241,tvsf_241,63.397118699421,-142.721399827636,549.507202148438
243,tvsf_243,63.4144651549964,-142.721399827636,835.59033203125
244,tvsf_244,63.4231383827841,-142.721399827636,720.678649902344
246,tvsf_246,63.4404848383596,-142.721399827636,758.606018066406
248,tvsf_248,63.457831293935,-142.721399827636,785.323852539062
249,tvsf_249,63.3797722438456,-142.730073055424,504.495300292969
250,tvsf_250,63.3884454716333,-142.730073055424,534.613403320312
251,tvsf_251,63.397118699421,-142.730073055424,539.886901855469
255,tvsf_255,63.4318116105719,-142.730073055424,668.380310058594
256,tvsf_256,63.4404848383596,-142.730073055424,656.915283203125
258,tvsf_258,63.457831293935,-142.730073055424,711.382263183594
